ID|ID_Course|ID_Room|ID_Building|ID_Instructor|Start_Time|End_Time|Days|Max_Cap|Max_Wait
496|331|767|34|94|11:00:00|16:00:00|1|30|20
497|332|372|18|49|9:00:00|16:00:00|1|30|20
498|333|282|32|105|19:00:00|13:00:00|1|30|20
499|333|380|46|90|9:00:00|17:00:00|1|30|20
500|334|369|39|53|11:00:00|11:00:00|1|30|20
501|334|106|41|43|16:00:00|15:00:00|1|30|20
502|335|411|39|54|13:00:00|14:00:00|1|30|20
503|336|56|23|111|19:00:00|10:00:00|1|30|20
504|337|194|22|25|14:00:00|12:00:00|1|30|20
505|337|96|34|25|12:00:00|20:00:00|1|30|20
506|338|361|16|19|11:00:00|13:00:00|1|30|20
507|338|219|40|6|14:00:00|19:00:00|1|30|20
508|339|455|22|74|14:00:00|15:00:00|1|30|20
509|339|432|32|15|16:00:00|16:00:00|1|30|20
510|340|122|43|112|13:00:00|11:00:00|1|30|20
511|340|398|46|77|13:00:00|17:00:00|1|30|20
512|341|664|29|1|20:00:00|14:00:00|1|30|20
513|341|381|30|88|19:00:00|15:00:00|1|30|20
514|342|489|38|79|17:00:00|15:00:00|1|30|20
515|343|452|36|23|14:00:00|17:00:00|1|30|20
516|343|142|38|105|14:00:00|19:00:00|1|30|20
517|344|69|27|73|13:00:00|18:00:00|1|30|20
518|344|505|40|63|13:00:00|10:00:00|1|30|20
519|345|292|31|56|20:00:00|17:00:00|1|30|20
520|346|80|14|94|20:00:00|15:00:00|1|30|20
521|346|1069|46|18|16:00:00|18:00:00|1|30|20
522|347|352|15|121|13:00:00|12:00:00|1|30|20
523|347|13|26|78|13:00:00|13:00:00|1|30|20
524|348|450|46|120|10:00:00|12:00:00|1|30|20
525|348|322|22|16|18:00:00|20:00:00|1|30|20
526|349|820|35|122|16:00:00|13:00:00|1|30|20
527|350|316|19|83|20:00:00|13:00:00|1|30|20
528|351|283|44|115|10:00:00|18:00:00|1|30|20
529|351|308|37|46|12:00:00|15:00:00|1|30|20
530|352|367|23|84|20:00:00|10:00:00|1|30|20
531|353|637|34|53|10:00:00|17:00:00|1|30|20
532|353|282|42|5|20:00:00|13:00:00|1|30|20
533|354|351|28|41|13:00:00|10:00:00|1|30|20
534|355|435|24|108|20:00:00|11:00:00|1|30|20
535|356|110|30|94|11:00:00|18:00:00|1|30|20
536|357|634|29|52|17:00:00|19:00:00|1|30|20
537|357|678|45|59|10:00:00|13:00:00|1|30|20
538|358|55|38|106|19:00:00|13:00:00|1|30|20
539|359|314|28|21|12:00:00|15:00:00|1|30|20
540|360|216|16|112|20:00:00|9:00:00|1|30|20
541|361|772|34|70|19:00:00|20:00:00|1|30|20
542|362|436|40|84|20:00:00|10:00:00|1|30|20
543|363|149|18|120|12:00:00|20:00:00|1|30|20
544|363|113|36|91|20:00:00|9:00:00|1|30|20
545|364|311|33|114|13:00:00|14:00:00|1|30|20
546|364|63|26|19|11:00:00|20:00:00|1|30|20
547|365|753|41|99|9:00:00|14:00:00|1|30|20
548|365|203|33|17|18:00:00|13:00:00|1|30|20
549|366|41|37|105|11:00:00|20:00:00|1|30|20
550|366|553|39|64|18:00:00|13:00:00|1|30|20
551|367|347|27|18|14:00:00|17:00:00|1|30|20
552|368|9|5|35|18:00:00|16:00:00|1|30|20
553|369|629|31|61|11:00:00|11:00:00|1|30|20
554|370|488|34|42|9:00:00|10:00:00|1|30|20
555|370|520|35|55|19:00:00|9:00:00|1|30|20
556|371|226|34|62|13:00:00|20:00:00|1|30|20
557|371|332|40|13|18:00:00|12:00:00|1|30|20
558|372|856|45|58|17:00:00|20:00:00|1|30|20
559|372|500|41|33|18:00:00|17:00:00|1|30|20
560|373|727|32|123|17:00:00|13:00:00|1|30|20
561|374|719|38|32|15:00:00|11:00:00|1|30|20
562|374|728|35|58|11:00:00|16:00:00|1|30|20
563|375|100|32|75|20:00:00|13:00:00|1|30|20
564|375|114|44|60|14:00:00|12:00:00|1|30|20
565|376|548|46|36|9:00:00|17:00:00|1|30|20
566|376|41|13|11|20:00:00|17:00:00|1|30|20
567|377|85|30|88|14:00:00|12:00:00|1|30|20
568|377|22|8|84|15:00:00|18:00:00|1|30|20
569|378|98|5|34|15:00:00|20:00:00|1|30|20
570|378|156|16|114|10:00:00|10:00:00|1|30|20
571|379|576|42|13|15:00:00|9:00:00|1|30|20
572|379|510|40|115|11:00:00|17:00:00|1|30|20
573|380|148|30|106|16:00:00|10:00:00|1|30|20
574|380|60|43|51|10:00:00|11:00:00|1|30|20
575|381|542|39|47|9:00:00|11:00:00|1|30|20
576|381|374|45|122|17:00:00|18:00:00|1|30|20
577|382|121|33|25|14:00:00|18:00:00|1|30|20
578|382|465|30|5|19:00:00|19:00:00|1|30|20
579|383|47|41|28|17:00:00|15:00:00|1|30|20
580|383|687|42|108|17:00:00|12:00:00|1|30|20
581|384|488|36|27|19:00:00|11:00:00|1|30|20
582|385|430|41|122|17:00:00|18:00:00|1|30|20
583|385|688|44|48|20:00:00|9:00:00|1|30|20
584|386|384|32|23|12:00:00|15:00:00|1|30|20
585|386|237|38|29|16:00:00|10:00:00|1|30|20
586|387|39|7|1|12:00:00|13:00:00|1|30|20
587|388|474|43|122|9:00:00|13:00:00|1|30|20
588|389|39|21|61|16:00:00|10:00:00|1|30|20
589|389|10|4|30|19:00:00|13:00:00|1|30|20
590|390|525|42|46|9:00:00|19:00:00|1|30|20
591|390|139|8|29|16:00:00|19:00:00|1|30|20
592|391|119|29|101|18:00:00|20:00:00|1|30|20
593|391|99|7|21|18:00:00|11:00:00|1|30|20
594|392|756|34|107|9:00:00|15:00:00|1|30|20
595|392|23|6|45|19:00:00|12:00:00|1|30|20
596|393|587|26|12|12:00:00|13:00:00|1|30|20
597|393|860|42|18|14:00:00|20:00:00|1|30|20
598|394|810|34|64|17:00:00|15:00:00|1|30|20
599|394|193|33|20|12:00:00|17:00:00|1|30|20
600|395|544|42|4|12:00:00|10:00:00|1|30|20
601|396|26|41|64|20:00:00|18:00:00|1|30|20
602|397|657|42|91|11:00:00|10:00:00|1|30|20
603|398|54|21|62|12:00:00|14:00:00|1|30|20
604|398|120|33|64|20:00:00|14:00:00|1|30|20
605|399|166|45|97|19:00:00|13:00:00|1|30|20
606|400|356|36|69|16:00:00|20:00:00|1|30|20
607|400|495|24|44|20:00:00|12:00:00|1|30|20
608|401|781|37|17|20:00:00|9:00:00|1|30|20
609|402|495|21|121|19:00:00|16:00:00|1|30|20
610|403|988|46|118|13:00:00|19:00:00|1|30|20
611|403|66|17|110|19:00:00|15:00:00|1|30|20
612|404|69|23|47|14:00:00|15:00:00|1|30|20
613|405|504|39|43|15:00:00|15:00:00|1|30|20
614|406|674|35|18|17:00:00|12:00:00|1|30|20
615|407|375|21|90|10:00:00|13:00:00|1|30|20
616|407|701|41|64|11:00:00|13:00:00|1|30|20
617|408|681|35|80|14:00:00|13:00:00|1|30|20
618|408|49|20|56|20:00:00|12:00:00|1|30|20
619|409|523|37|81|20:00:00|13:00:00|1|30|20
620|410|221|15|50|12:00:00|15:00:00|1|30|20
621|411|354|21|29|20:00:00|15:00:00|1|30|20
622|412|869|38|13|16:00:00|16:00:00|1|30|20
623|412|312|39|31|10:00:00|19:00:00|1|30|20
624|413|241|40|6|18:00:00|12:00:00|1|30|20
625|413|112|34|68|9:00:00|20:00:00|1|30|20
626|414|92|37|1|18:00:00|15:00:00|1|30|20
627|414|227|26|79|12:00:00|10:00:00|1|30|20
628|415|488|35|19|12:00:00|9:00:00|1|30|20
629|416|453|35|97|14:00:00|19:00:00|1|30|20
630|416|543|27|98|20:00:00|10:00:00|1|30|20
631|417|555|25|69|10:00:00|14:00:00|1|30|20
632|418|433|40|77|15:00:00|11:00:00|1|30|20
633|418|139|18|108|11:00:00|14:00:00|1|30|20
634|419|327|36|13|12:00:00|12:00:00|1|30|20
635|420|145|6|102|14:00:00|17:00:00|1|30|20
636|421|288|29|105|12:00:00|14:00:00|1|30|20
637|422|173|46|97|11:00:00|17:00:00|1|30|20
638|422|70|12|105|18:00:00|16:00:00|1|30|20
639|423|667|46|93|10:00:00|13:00:00|1|30|20
640|423|177|35|19|9:00:00|19:00:00|1|30|20
641|424|186|12|35|20:00:00|18:00:00|1|30|20
642|424|159|30|94|17:00:00|12:00:00|1|30|20
643|425|62|37|89|14:00:00|10:00:00|1|30|20
644|426|285|35|39|11:00:00|14:00:00|1|30|20
645|426|13|16|97|15:00:00|12:00:00|1|30|20
646|427|758|37|115|16:00:00|10:00:00|1|30|20
647|428|97|24|98|10:00:00|10:00:00|1|30|20
648|428|690|38|18|15:00:00|17:00:00|1|30|20
649|429|46|36|124|15:00:00|11:00:00|1|30|20
650|430|863|39|51|11:00:00|16:00:00|1|30|20
651|431|664|29|63|9:00:00|12:00:00|1|30|20
652|432|177|20|43|15:00:00|9:00:00|1|30|20
653|433|122|26|3|19:00:00|20:00:00|1|30|20
654|433|302|30|1|13:00:00|16:00:00|1|30|20
655|434|164|24|103|14:00:00|20:00:00|1|30|20
656|434|362|22|78|15:00:00|17:00:00|1|30|20
657|435|771|33|91|20:00:00|15:00:00|1|30|20
658|435|437|28|113|10:00:00|9:00:00|1|30|20
659|436|115|37|98|11:00:00|11:00:00|1|30|20
660|437|895|42|11|19:00:00|9:00:00|1|30|20
661|438|744|43|84|19:00:00|15:00:00|1|30|20
662|438|546|44|73|14:00:00|14:00:00|1|30|20
663|439|10|41|62|10:00:00|16:00:00|1|30|20
664|440|128|21|44|18:00:00|15:00:00|1|30|20
665|441|376|39|29|16:00:00|18:00:00|1|30|20
666|441|901|44|110|9:00:00|12:00:00|1|30|20
667|442|19|16|57|9:00:00|14:00:00|1|30|20
668|443|110|6|35|10:00:00|10:00:00|1|30|20
669|444|5|28|44|14:00:00|10:00:00|1|30|20
670|445|726|43|79|17:00:00|12:00:00|1|30|20
671|445|110|18|49|15:00:00|12:00:00|1|30|20
672|446|113|36|33|19:00:00|15:00:00|1|30|20
673|447|359|44|49|9:00:00|13:00:00|1|30|20
674|448|951|41|37|10:00:00|17:00:00|1|30|20
675|448|1077|46|80|11:00:00|12:00:00|1|30|20
676|449|3|8|108|10:00:00|15:00:00|1|30|20
677|449|142|7|105|17:00:00|20:00:00|1|30|20
678|450|86|32|117|18:00:00|20:00:00|1|30|20
679|451|955|45|32|14:00:00|15:00:00|1|30|20
680|451|587|42|29|17:00:00|14:00:00|1|30|20
681|452|484|22|65|10:00:00|16:00:00|1|30|20
682|453|243|37|78|11:00:00|11:00:00|1|30|20
683|453|204|36|76|18:00:00|17:00:00|1|30|20
684|454|38|37|22|12:00:00|20:00:00|1|30|20
685|455|535|28|12|19:00:00|14:00:00|1|30|20
686|455|209|42|7|15:00:00|9:00:00|1|30|20
687|456|51|29|48|15:00:00|16:00:00|1|30|20
688|457|9|11|61|20:00:00|13:00:00|1|30|20
689|457|829|42|60|13:00:00|16:00:00|1|30|20
690|458|849|43|103|19:00:00|19:00:00|1|30|20
691|459|221|31|105|9:00:00|20:00:00|1|30|20
692|460|482|46|8|13:00:00|11:00:00|1|30|20
693|461|594|44|39|12:00:00|11:00:00|1|30|20
694|461|356|37|46|13:00:00|19:00:00|1|30|20
695|462|323|14|113|9:00:00|17:00:00|1|30|20
696|463|227|12|23|14:00:00|14:00:00|1|30|20
697|463|1015|43|32|15:00:00|11:00:00|1|30|20
698|464|360|24|28|9:00:00|11:00:00|1|30|20
699|464|657|32|24|19:00:00|9:00:00|1|30|20
700|465|64|5|29|10:00:00|12:00:00|1|30|20
701|465|41|31|51|15:00:00|11:00:00|1|30|20
702|466|113|34|29|17:00:00|11:00:00|1|30|20
703|466|61|5|107|18:00:00|11:00:00|1|30|20
704|467|695|35|86|10:00:00|20:00:00|1|30|20
705|468|271|17|28|11:00:00|19:00:00|1|30|20
706|469|254|25|79|18:00:00|12:00:00|1|30|20
707|470|341|31|26|10:00:00|16:00:00|1|30|20
708|470|837|41|43|12:00:00|11:00:00|1|30|20
709|471|97|16|62|17:00:00|20:00:00|1|30|20
710|472|905|44|121|15:00:00|10:00:00|1|30|20
711|472|91|21|115|16:00:00|18:00:00|1|30|20
712|473|20|6|93|20:00:00|20:00:00|1|30|20
713|474|388|44|30|17:00:00|11:00:00|1|30|20
714|474|446|36|19|14:00:00|20:00:00|1|30|20
715|475|96|15|36|11:00:00|17:00:00|1|30|20
716|476|460|31|37|14:00:00|11:00:00|1|30|20
717|476|359|32|107|15:00:00|12:00:00|1|30|20
718|477|885|45|31|10:00:00|17:00:00|1|30|20
719|478|880|41|53|13:00:00|19:00:00|1|30|20
720|479|435|41|45|10:00:00|18:00:00|1|30|20
721|479|339|32|44|12:00:00|10:00:00|1|30|20
722|480|525|26|35|11:00:00|10:00:00|1|30|20
723|481|469|40|69|18:00:00|12:00:00|1|30|20
724|481|224|16|38|15:00:00|19:00:00|1|30|20
725|482|331|25|20|14:00:00|19:00:00|1|30|20
726|482|475|23|28|14:00:00|11:00:00|1|30|20
727|483|90|33|64|10:00:00|9:00:00|1|30|20
728|483|363|16|95|18:00:00|9:00:00|1|30|20
729|484|835|44|99|12:00:00|12:00:00|1|30|20
730|484|4|15|95|19:00:00|9:00:00|1|30|20
731|485|923|43|40|11:00:00|10:00:00|1|30|20
732|485|41|25|20|10:00:00|15:00:00|1|30|20
733|486|471|23|73|16:00:00|9:00:00|1|30|20
734|486|351|31|24|17:00:00|20:00:00|1|30|20
735|487|598|28|41|17:00:00|11:00:00|1|30|20
736|487|288|20|20|18:00:00|10:00:00|1|30|20
737|488|495|31|89|20:00:00|17:00:00|1|30|20
738|489|338|32|84|17:00:00|12:00:00|1|30|20
739|490|827|44|11|19:00:00|15:00:00|1|30|20
740|491|497|41|110|13:00:00|14:00:00|1|30|20
741|492|887|37|19|13:00:00|9:00:00|1|30|20
742|493|39|30|39|12:00:00|11:00:00|1|30|20
743|493|417|27|61|16:00:00|19:00:00|1|30|20
744|494|240|20|39|20:00:00|15:00:00|1|30|20
745|494|161|18|99|9:00:00|17:00:00|1|30|20
746|495|178|27|62|15:00:00|19:00:00|1|30|20
747|496|414|38|79|15:00:00|16:00:00|1|30|20
748|496|380|45|90|9:00:00|12:00:00|1|30|20
749|497|579|26|114|10:00:00|13:00:00|1|30|20
750|498|557|35|31|9:00:00|20:00:00|1|30|20
751|499|638|31|27|11:00:00|18:00:00|1|30|20
752|499|475|41|58|14:00:00|14:00:00|1|30|20
753|500|48|15|49|12:00:00|11:00:00|1|30|20
754|501|178|18|30|15:00:00|14:00:00|1|30|20
755|501|160|33|41|11:00:00|13:00:00|1|30|20
756|502|57|43|109|9:00:00|10:00:00|1|30|20
757|502|193|37|24|17:00:00|17:00:00|1|30|20
758|503|270|46|55|9:00:00|19:00:00|1|30|20
759|503|262|30|89|11:00:00|10:00:00|1|30|20
760|504|521|38|72|19:00:00|12:00:00|1|30|20
761|504|56|8|66|20:00:00|13:00:00|1|30|20
762|505|294|45|52|10:00:00|11:00:00|1|30|20
763|505|333|14|6|13:00:00|9:00:00|1|30|20
764|506|218|23|119|9:00:00|10:00:00|1|30|20
765|506|85|41|73|17:00:00|11:00:00|1|30|20
766|507|331|20|107|17:00:00|18:00:00|1|30|20
767|507|747|45|63|16:00:00|20:00:00|1|30|20
768|508|341|32|110|18:00:00|18:00:00|1|30|20
769|508|216|24|48|10:00:00|19:00:00|1|30|20
770|509|690|46|70|16:00:00|12:00:00|1|30|20
771|509|165|13|6|12:00:00|11:00:00|1|30|20
772|510|290|30|9|14:00:00|15:00:00|1|30|20
773|510|451|29|5|14:00:00|9:00:00|1|30|20
774|511|97|21|82|9:00:00|9:00:00|1|30|20
775|512|344|35|33|13:00:00|14:00:00|1|30|20
776|513|168|12|64|15:00:00|19:00:00|1|30|20
777|513|128|8|77|11:00:00|13:00:00|1|30|20
778|514|704|38|84|12:00:00|9:00:00|1|30|20
779|514|885|37|96|14:00:00|13:00:00|1|30|20
780|515|85|34|118|13:00:00|19:00:00|1|30|20
781|515|342|37|5|16:00:00|19:00:00|1|30|20
782|516|423|33|82|18:00:00|12:00:00|1|30|20
783|516|432|37|51|9:00:00|19:00:00|1|30|20
784|517|148|9|108|9:00:00|12:00:00|1|30|20
785|518|109|21|100|20:00:00|20:00:00|1|30|20
786|519|286|43|26|19:00:00|11:00:00|1|30|20
787|520|562|38|122|20:00:00|14:00:00|1|30|20
788|521|134|28|92|9:00:00|9:00:00|1|30|20
789|522|187|19|27|18:00:00|12:00:00|1|30|20
790|522|217|23|15|20:00:00|9:00:00|1|30|20
791|523|249|29|124|13:00:00|16:00:00|1|30|20
792|523|114|40|18|15:00:00|13:00:00|1|30|20
793|524|134|25|52|15:00:00|9:00:00|1|30|20
794|524|475|46|50|14:00:00|15:00:00|1|30|20
795|525|8|19|59|13:00:00|17:00:00|1|30|20
796|525|411|38|98|16:00:00|18:00:00|1|30|20
797|526|672|46|20|16:00:00|9:00:00|1|30|20
798|526|654|29|55|11:00:00|15:00:00|1|30|20
799|527|382|23|83|17:00:00|20:00:00|1|30|20
800|527|186|24|14|19:00:00|14:00:00|1|30|20
801|528|483|25|78|12:00:00|19:00:00|1|30|20
802|528|684|40|109|12:00:00|15:00:00|1|30|20
803|529|618|40|23|13:00:00|14:00:00|1|30|20
804|529|14|21|71|19:00:00|9:00:00|1|30|20
805|530|586|37|76|9:00:00|19:00:00|1|30|20
806|530|689|46|66|9:00:00|9:00:00|1|30|20
807|531|781|42|123|11:00:00|11:00:00|1|30|20
808|531|350|34|48|14:00:00|11:00:00|1|30|20
809|532|71|28|90|11:00:00|15:00:00|1|30|20
810|533|511|34|86|10:00:00|15:00:00|1|30|20
811|533|365|35|102|9:00:00|20:00:00|1|30|20
812|534|438|44|34|9:00:00|13:00:00|1|30|20
813|534|307|21|79|12:00:00|18:00:00|1|30|20
814|535|233|15|31|14:00:00|9:00:00|1|30|20
815|535|424|32|22|16:00:00|17:00:00|1|30|20
816|536|205|46|9|14:00:00|14:00:00|1|30|20
817|536|103|19|73|10:00:00|9:00:00|1|30|20
818|537|171|33|46|9:00:00|18:00:00|1|30|20
819|537|156|41|66|18:00:00|14:00:00|1|30|20
820|538|10|39|109|16:00:00|13:00:00|1|30|20
821|538|378|39|2|14:00:00|14:00:00|1|30|20
822|539|228|29|79|12:00:00|10:00:00|1|30|20
823|539|602|40|24|13:00:00|19:00:00|1|30|20
824|540|43|40|85|11:00:00|18:00:00|1|30|20
825|541|808|38|46|13:00:00|11:00:00|1|30|20
826|541|622|41|57|12:00:00|16:00:00|1|30|20
827|542|486|37|88|13:00:00|20:00:00|1|30|20
828|542|183|34|16|9:00:00|13:00:00|1|30|20
829|543|393|30|90|12:00:00|20:00:00|1|30|20
830|544|376|25|81|17:00:00|17:00:00|1|30|20
831|545|840|38|11|19:00:00|19:00:00|1|30|20
832|546|208|25|12|13:00:00|18:00:00|1|30|20
833|547|73|8|65|13:00:00|9:00:00|1|30|20
834|548|48|15|8|19:00:00|20:00:00|1|30|20
835|548|61|8|119|19:00:00|16:00:00|1|30|20
836|549|867|37|40|15:00:00|10:00:00|1|30|20
837|550|124|14|53|10:00:00|13:00:00|1|30|20
838|551|942|45|35|19:00:00|14:00:00|1|30|20
839|552|55|29|52|17:00:00|19:00:00|1|30|20
840|553|251|33|46|13:00:00|13:00:00|1|30|20
841|553|393|43|42|12:00:00|16:00:00|1|30|20
842|554|584|45|79|17:00:00|13:00:00|1|30|20
843|555|340|27|22|11:00:00|19:00:00|1|30|20
844|555|748|41|26|12:00:00|10:00:00|1|30|20
845|556|953|46|17|12:00:00|14:00:00|1|30|20
846|557|306|39|80|14:00:00|17:00:00|1|30|20
847|557|40|36|74|20:00:00|18:00:00|1|30|20
848|558|792|42|24|11:00:00|9:00:00|1|30|20
849|558|628|31|36|18:00:00|19:00:00|1|30|20
850|559|170|30|12|19:00:00|9:00:00|1|30|20
851|559|87|22|19|20:00:00|9:00:00|1|30|20
852|560|910|38|20|14:00:00|15:00:00|1|30|20
853|560|346|26|93|18:00:00|19:00:00|1|30|20
854|561|81|5|38|20:00:00|15:00:00|1|30|20
855|562|68|19|95|17:00:00|18:00:00|1|30|20
856|563|419|43|18|11:00:00|17:00:00|1|30|20
857|564|90|5|30|18:00:00|10:00:00|1|30|20
858|565|432|21|17|19:00:00|16:00:00|1|30|20
859|566|12|15|31|20:00:00|10:00:00|1|30|20
860|567|236|42|78|12:00:00|15:00:00|1|30|20
861|568|427|39|61|13:00:00|20:00:00|1|30|20
862|569|577|35|19|20:00:00|18:00:00|1|30|20
863|569|906|40|89|11:00:00|20:00:00|1|30|20
864|570|589|25|86|19:00:00|14:00:00|1|30|20
865|571|286|41|37|14:00:00|17:00:00|1|30|20
866|572|108|10|75|10:00:00|19:00:00|1|30|20
867|572|611|43|42|9:00:00|9:00:00|1|30|20
868|573|394|36|89|12:00:00|14:00:00|1|30|20
869|573|280|46|112|18:00:00|9:00:00|1|30|20
870|574|404|36|106|20:00:00|9:00:00|1|30|20
871|575|849|40|63|16:00:00|13:00:00|1|30|20
872|576|338|16|27|16:00:00|16:00:00|1|30|20
873|577|939|44|101|11:00:00|19:00:00|1|30|20
874|577|61|7|105|9:00:00|14:00:00|1|30|20
875|578|45|12|116|17:00:00|16:00:00|1|30|20
876|578|1024|44|110|14:00:00|19:00:00|1|30|20
877|579|3|24|93|12:00:00|9:00:00|1|30|20
878|580|443|39|110|20:00:00|18:00:00|1|30|20
879|581|38|43|5|12:00:00|12:00:00|1|30|20
880|581|559|40|9|19:00:00|20:00:00|1|30|20
881|582|646|32|3|17:00:00|13:00:00|1|30|20
882|582|140|23|47|18:00:00|17:00:00|1|30|20
883|583|92|15|38|17:00:00|16:00:00|1|30|20
884|583|841|42|33|10:00:00|20:00:00|1|30|20
885|584|140|9|37|20:00:00|12:00:00|1|30|20
886|585|357|34|122|15:00:00|17:00:00|1|30|20
887|585|532|32|37|19:00:00|20:00:00|1|30|20
888|586|1049|46|106|19:00:00|20:00:00|1|30|20
889|587|409|20|39|10:00:00|17:00:00|1|30|20
890|588|869|39|99|18:00:00|19:00:00|1|30|20
891|588|85|25|18|15:00:00|20:00:00|1|30|20
892|589|755|44|45|20:00:00|20:00:00|1|30|20
893|589|291|38|59|16:00:00|16:00:00|1|30|20
894|590|135|27|7|16:00:00|18:00:00|1|30|20
895|591|17|3|9|9:00:00|16:00:00|1|30|20
896|592|338|40|6|10:00:00|12:00:00|1|30|20
897|592|534|29|10|16:00:00|14:00:00|1|30|20
898|593|403|28|86|14:00:00|16:00:00|1|30|20
899|593|419|46|70|9:00:00|19:00:00|1|30|20
900|594|82|39|77|19:00:00|16:00:00|1|30|20
901|594|320|26|17|20:00:00|16:00:00|1|30|20
902|595|96|42|22|16:00:00|11:00:00|1|30|20
903|595|402|17|76|17:00:00|15:00:00|1|30|20
904|596|624|31|30|20:00:00|11:00:00|1|30|20
905|596|416|25|100|19:00:00|11:00:00|1|30|20
906|597|131|12|95|10:00:00|16:00:00|1|30|20
907|598|220|37|80|18:00:00|13:00:00|1|30|20
908|598|132|15|96|12:00:00|11:00:00|1|30|20
909|599|256|31|108|10:00:00|11:00:00|1|30|20
910|600|193|38|93|17:00:00|10:00:00|1|30|20
911|600|246|34|2|12:00:00|19:00:00|1|30|20
912|601|133|26|3|13:00:00|11:00:00|1|30|20
913|601|134|34|24|13:00:00|18:00:00|1|30|20
914|602|268|20|48|15:00:00|9:00:00|1|30|20
915|603|672|44|104|16:00:00|11:00:00|1|30|20
916|603|58|37|34|13:00:00|12:00:00|1|30|20
917|604|511|24|53|16:00:00|17:00:00|1|30|20
918|604|173|23|27|13:00:00|11:00:00|1|30|20
919|605|63|21|2|10:00:00|19:00:00|1|30|20
920|605|106|16|26|10:00:00|18:00:00|1|30|20
921|606|598|37|76|10:00:00|15:00:00|1|30|20
922|606|1046|45|16|20:00:00|20:00:00|1|30|20
923|607|250|15|98|9:00:00|19:00:00|1|30|20
924|608|603|33|36|10:00:00|11:00:00|1|30|20
925|608|77|18|117|16:00:00|12:00:00|1|30|20
926|609|111|42|115|19:00:00|16:00:00|1|30|20
927|610|442|38|112|16:00:00|10:00:00|1|30|20
928|611|637|43|121|13:00:00|13:00:00|1|30|20
929|612|407|23|98|11:00:00|20:00:00|1|30|20
930|613|426|44|69|9:00:00|9:00:00|1|30|20
931|614|369|41|41|18:00:00|13:00:00|1|30|20
932|615|867|37|101|17:00:00|14:00:00|1|30|20
933|616|206|11|24|14:00:00|9:00:00|1|30|20
934|617|634|40|115|12:00:00|13:00:00|1|30|20
935|617|148|13|64|11:00:00|15:00:00|1|30|20
936|618|62|34|42|20:00:00|14:00:00|1|30|20
937|618|28|24|15|19:00:00|9:00:00|1|30|20
938|619|364|26|70|14:00:00|18:00:00|1|30|20
939|619|380|40|11|19:00:00|20:00:00|1|30|20
940|620|597|35|66|12:00:00|15:00:00|1|30|20
941|620|44|21|45|13:00:00|19:00:00|1|30|20
942|621|247|35|64|19:00:00|12:00:00|1|30|20
943|621|379|36|61|10:00:00|13:00:00|1|30|20
944|622|47|8|28|14:00:00|17:00:00|1|30|20
945|623|648|32|28|12:00:00|16:00:00|1|30|20
946|624|161|9|30|17:00:00|19:00:00|1|30|20
947|625|582|40|54|12:00:00|11:00:00|1|30|20
948|626|110|11|83|12:00:00|14:00:00|1|30|20
949|626|828|37|85|12:00:00|9:00:00|1|30|20
950|627|894|41|31|12:00:00|18:00:00|1|30|20
951|627|592|29|54|19:00:00|10:00:00|1|30|20
952|628|409|19|17|11:00:00|11:00:00|1|30|20
953|628|920|46|39|19:00:00|9:00:00|1|30|20
954|629|760|40|9|19:00:00|9:00:00|1|30|20
955|629|623|38|97|19:00:00|14:00:00|1|30|20
956|630|507|42|8|15:00:00|19:00:00|1|30|20
957|631|233|31|20|9:00:00|11:00:00|1|30|20
958|631|441|28|1|17:00:00|20:00:00|1|30|20
959|632|288|36|34|11:00:00|15:00:00|1|30|20
960|632|35|4|99|13:00:00|12:00:00|1|30|20
961|633|872|46|52|13:00:00|10:00:00|1|30|20
962|633|266|32|59|15:00:00|18:00:00|1|30|20
963|634|304|18|55|13:00:00|16:00:00|1|30|20
964|634|469|24|82|18:00:00|12:00:00|1|30|20
965|635|284|27|55|10:00:00|19:00:00|1|30|20
966|636|581|45|92|17:00:00|12:00:00|1|30|20
967|637|725|42|4|19:00:00|9:00:00|1|30|20
968|638|909|39|69|16:00:00|14:00:00|1|30|20
969|638|250|27|113|19:00:00|9:00:00|1|30|20
970|639|2|38|89|12:00:00|10:00:00|1|30|20
971|639|318|38|95|14:00:00|11:00:00|1|30|20
972|640|611|29|122|15:00:00|20:00:00|1|30|20
973|641|113|19|58|20:00:00|9:00:00|1|30|20
974|641|132|38|15|20:00:00|13:00:00|1|30|20
975|642|311|24|32|11:00:00|20:00:00|1|30|20
976|642|597|44|71|9:00:00|18:00:00|1|30|20
977|643|1017|45|110|12:00:00|12:00:00|1|30|20
978|644|105|19|120|15:00:00|16:00:00|1|30|20
979|645|361|26|70|18:00:00|15:00:00|1|30|20
980|645|289|39|83|19:00:00|12:00:00|1|30|20
981|646|379|31|105|16:00:00|16:00:00|1|30|20
982|646|85|19|48|20:00:00|9:00:00|1|30|20
983|647|92|33|94|10:00:00|16:00:00|1|30|20
984|648|795|39|48|15:00:00|15:00:00|1|30|20
985|648|244|24|82|11:00:00|17:00:00|1|30|20
986|649|420|26|24|10:00:00|10:00:00|1|30|20
987|649|335|42|99|17:00:00|19:00:00|1|30|20
988|650|289|46|95|18:00:00|18:00:00|1|30|20
989|651|269|42|94|16:00:00|12:00:00|1|30|20
